"Segundo","Hilo","Tipo","Nominal","Porcentaje","MHz","Uso"
"15,4","0,5","E","1300","270","3510","100"
"15,4","0,6","E","1300","270","3510","100"
"15,4","0,7","E","1300","270","3510","100"
"15,4","0,8","E","1300","270","3510","100"
"15,4","0,9","E","1300","270","3510","100"
"16,7","0,0","P","1300","198","2574","100"
"16,7","0,1","P","1300","198","2574","100"
"16,7","0,10","E","1300","268","3484","100"
"16,7","0,11","E","1300","268","3484","100"
"16,7","0,2","P","1300","198","2574","100"
"16,7","0,3","P","1300","198","2574","100"
"16,7","0,4","E","1300","271","3523","100"
"16,7","0,5","E","1300","271","3523","100"
"16,7","0,6","E","1300","271","3523","100"
"16,7","0,7","E","1300","271","3523","100"
"16,7","0,8","E","1300","268","3484","100"
"16,7","0,9","E","1300","268","3484","100"
"18","0,0","P","1300","182","2366","100"
"18","0,1","P","1300","182","2366","100"
"18","0,10","E","1300","257","3341","100"
"18","0,11","E","1300","257","3341","100"
"18","0,2","P","1300","182","2366","100"
"18","0,3","P","1300","182","2366","100"
"18","0,4","E","1300","258","3354","100"
"18","0,5","E","1300","258","3354","100"
"18","0,6","E","1300","258","3354","100"
"18","0,7","E","1300","258","3354","100"
"18","0,8","E","1300","257","3341","100"
"18","0,9","E","1300","257","3341","100"
"19,3","0,0","P","1300","196","2548","100"
"19,3","0,1","P","1300","196","2548","100"
"19,3","0,10","E","1300","269","3497","100"
"19,3","0,11","E","1300","269","3497","100"
"19,3","0,2","P","1300","196","2548","100"
"19,3","0,3","P","1300","196","2548","100"
"19,3","0,4","E","1300","270","3510","100"
"19,3","0,5","E","1300","270","3510","100"
"19,3","0,6","E","1300","270","3510","100"
"19,3","0,7","E","1300","270","3510","100"
"19,3","0,8","E","1300","269","3497","100"
"19,3","0,9","E","1300","269","3497","100"
"20,6","0,0","P","1300","179","2327","100"
"20,6","0,1","P","1300","179","2327","100"
"20,6","0,10","E","1300","249","3237","100"
"20,6","0,11","E","1300","249","3237","100"
"20,6","0,2","P","1300","179","2327","100"
"20,6","0,3","P","1300","179","2327","100"
"20,6","0,4","E","1300","253","3289","100"
"20,6","0,5","E","1300","253","3289","100"
"20,6","0,6","E","1300","253","3289","100"
"20,6","0,7","E","1300","253","3289","100"
"20,6","0,8","E","1300","249","3237","100"
"20,6","0,9","E","1300","249","3237","100"
"21,9","0,0","P","1300","178","2314","100"
"21,9","0,1","P","1300","178","2314","100"
"21,9","0,10","E","1300","255","3315","100"
"21,9","0,11","E","1300","256","3328","100"
"21,9","0,2","P","1300","178","2314","100"
"21,9","0,3","P","1300","178","2314","100"
"21,9","0,4","E","1300","252","3276","100"
"21,9","0,5","E","1300","252","3276","100"
"21,9","0,6","E","1300","252","3276","100"
"21,9","0,7","E","1300","254","3302","100"
"21,9","0,8","E","1300","255","3315","100"
"21,9","0,9","E","1300","255","3315","100"
"23,1","0,0","P","1300","180","2340","100"
"23,1","0,1","P","1300","180","2340","100"
"23,1","0,10","E","1300","257","3341","100"
"23,1","0,11","E","1300","257","3341","100"
"23,1","0,2","P","1300","180","2340","100"
"23,1","0,3","P","1300","180","2340","100"
"23,1","0,4","E","1300","257","3341","100"
"23,1","0,5","E","1300","257","3341","100"
"23,1","0,6","E","1300","257","3341","100"
"23,1","0,7","E","1300","257","3341","100"
"23,1","0,8","E","1300","257","3341","100"
"23,1","0,9","E","1300","257","3341","100"
"24,4","0,0","P","1300","177","2301","100"
"24,4","0,1","P","1300","178","2314","100"
"24,4","0,10","E","1300","255","3315","100"
"24,4","0,11","E","1300","255","3315","100"
"24,4","0,2","P","1300","178","2314","100"
"24,4","0,3","P","1300","178","2314","100"
"24,4","0,4","E","1300","254","3302","100"
"24,4","0,5","E","1300","254","3302","100"
"24,4","0,6","E","1300","256","3328","94"
"24,4","0,7","E","1300","256","3328","100"
"24,4","0,8","E","1300","255","3315","100"
"24,4","0,9","E","1300","255","3315","100"
"25,7","0,0","P","1300","175","2275","100"
"25,7","0,1","P","1300","175","2275","100"
"25,7","0,10","E","1300","248","3224","100"
"25,7","0,11","E","1300","248","3224","100"
"25,7","0,2","P","1300","176","2288","100"
"25,7","0,3","P","1300","176","2288","100"
"25,7","0,4","E","1300","249","3237","100"
"25,7","0,5","E","1300","249","3237","100"
"25,7","0,6","E","1300","249","3237","100"
"25,7","0,7","E","1300","249","3237","100"
"25,7","0,8","E","1300","248","3224","100"
"25,7","0,9","E","1300","248","3224","100"
"27","0,0","P","1300","186","2418","100"
"27","0,1","P","1300","186","2418","100"
"27","0,10","E","1300","262","3406","100"
"27","0,11","E","1300","262","3406","100"
"27","0,2","P","1300","186","2418","100"
"27","0,3","P","1300","186","2418","100"
"27","0,4","E","1300","262","3406","100"
"27","0,5","E","1300","262","3406","100"
"27","0,6","E","1300","262","3406","100"
"27","0,7","E","1300","262","3406","100"
"27","0,8","E","1300","262","3406","100"
"27","0,9","E","1300","262","3406","100"
"28,3","0,0","P","1300","179","2327","100"
"28,3","0,1","P","1300","179","2327","100"
"28,3","0,10","E","1300","252","3276","100"
"28,3","0,11","E","1300","252","3276","100"
"28,3","0,2","P","1300","179","2327","100"
"28,3","0,3","P","1300","179","2327","100"
"28,3","0,4","E","1300","252","3276","100"
"28,3","0,5","E","1300","252","3276","100"
"28,3","0,6","E","1300","252","3276","100"
"28,3","0,7","E","1300","252","3276","100"
"28,3","0,8","E","1300","252","3276","100"
"28,3","0,9","E","1300","252","3276","100"
"29,5","0,0","P","1300","174","2262","100"
"29,5","0,1","P","1300","174","2262","100"
"29,5","0,10","E","1300","245","3185","100"
"29,5","0,11","E","1300","245","3185","100"
"29,5","0,2","P","1300","174","2262","100"
"29,5","0,3","P","1300","174","2262","100"
"29,5","0,4","E","1300","246","3198","100"
"29,5","0,5","E","1300","246","3198","100"
"29,5","0,6","E","1300","246","3198","100"
"29,5","0,7","E","1300","246","3198","100"
"29,5","0,8","E","1300","245","3185","100"
"29,5","0,9","E","1300","245","3185","100"
"30,8","0,0","P","1300","183","2379","100"
"30,8","0,1","P","1300","183","2379","100"
"30,8","0,10","E","1300","255","3315","100"
"30,8","0,11","E","1300","255","3315","100"
"30,8","0,2","P","1300","183","2379","100"
"30,8","0,3","P","1300","183","2379","100"
"30,8","0,4","E","1300","255","3315","100"
"30,8","0,5","E","1300","255","3315","100"
"30,8","0,6","E","1300","255","3315","100"
"30,8","0,7","E","1300","255","3315","100"
"30,8","0,8","E","1300","255","3315","100"
"30,8","0,9","E","1300","255","3315","100"
"32,1","0,0","P","1300","186","2418","100"
"32,1","0,1","P","1300","186","2418","100"
"32,1","0,10","E","1300","263","3419","100"
"32,1","0,11","E","1300","263","3419","100"
"32,1","0,2","P","1300","186","2418","100"
"32,1","0,3","P","1300","186","2418","100"
"32,1","0,4","E","1300","262","3406","100"
"32,1","0,5","E","1300","262","3406","100"
"32,1","0,6","E","1300","262","3406","100"
"32,1","0,7","E","1300","262","3406","100"
"32,1","0,8","E","1300","263","3419","100"
"32,1","0,9","E","1300","263","3419","100"
"33,4","0,0","P","1300","173","2249","100"
"33,4","0,1","P","1300","173","2249","100"
"33,4","0,10","E","1300","244","3172","100"
"33,4","0,11","E","1300","244","3172","100"
"33,4","0,2","P","1300","173","2249","100"
"33,4","0,3","P","1300","173","2249","100"
"33,4","0,4","E","1300","244","3172","100"
"33,4","0,5","E","1300","244","3172","100"
"33,4","0,6","E","1300","244","3172","100"
"33,4","0,7","E","1300","244","3172","100"
"33,4","0,8","E","1300","244","3172","100"
"33,4","0,9","E","1300","244","3172","100"
"34,7","0,0","P","1300","175","2275","100"
"34,7","0,1","P","1300","175","2275","100"
"34,7","0,10","E","1300","250","3250","100"
"34,7","0,11","E","1300","250","3250","100"
"34,7","0,2","P","1300","175","2275","100"
"34,7","0,3","P","1300","176","2288","100"
"34,7","0,4","E","1300","247","3211","100"
"34,7","0,5","E","1300","247","3211","100"
"34,7","0,6","E","1300","248","3224","100"
"34,7","0,7","E","1300","249","3237","100"
"34,7","0,8","E","1300","250","3250","100"
"34,7","0,9","E","1300","250","3250","100"
"36","0,0","P","1300","182","2366","100"
"36","0,1","P","1300","182","2366","100"
"36","0,10","E","1300","257","3341","100"
"36","0,11","E","1300","257","3341","100"
"36","0,2","P","1300","182","2366","100"
"36","0,3","P","1300","182","2366","100"
"36","0,4","E","1300","258","3354","100"
"36","0,5","E","1300","258","3354","100"
"36","0,6","E","1300","258","3354","100"
"36","0,7","E","1300","258","3354","100"
"36","0,8","E","1300","257","3341","100"
"36","0,9","E","1300","257","3341","100"
"37,3","0,0","P","1300","179","2327","100"
"37,3","0,1","P","1300","179","2327","100"
"37,3","0,10","E","1300","255","3315","100"
"37,3","0,11","E","1300","255","3315","100"
"37,3","0,2","P","1300","179","2327","100"
"37,3","0,3","P","1300","179","2327","100"
"37,3","0,4","E","1300","255","3315","100"
"37,3","0,5","E","1300","255","3315","100"
"37,3","0,6","E","1300","255","3315","100"
"37,3","0,7","E","1300","255","3315","100"
"37,3","0,8","E","1300","255","3315","100"
"37,3","0,9","E","1300","255","3315","100"
"38,6","0,0","P","1300","178","2314","100"
"38,6","0,1","P","1300","178","2314","100"
"38,6","0,10","E","1300","252","3276","100"
"38,6","0,11","E","1300","252","3276","100"
"38,6","0,2","P","1300","178","2314","100"
"38,6","0,3","P","1300","178","2314","100"
"38,6","0,4","E","1300","252","3276","100"
"38,6","0,5","E","1300","252","3276","100"
"38,6","0,6","E","1300","252","3276","100"
"38,6","0,7","E","1300","252","3276","100"
"38,6","0,8","E","1300","252","3276","100"
"38,6","0,9","E","1300","252","3276","100"
"39,9","0,0","P","1300","176","2288","100"
"39,9","0,1","P","1300","177","2301","100"
"39,9","0,10","E","1300","250","3250","100"
"39,9","0,11","E","1300","250","3250","100"
"39,9","0,2","P","1300","177","2301","100"
"39,9","0,3","P","1300","177","2301","100"
"39,9","0,4","E","1300","252","3276","100"
"39,9","0,5","E","1300","252","3276","100"
"39,9","0,6","E","1300","252","3276","100"
"39,9","0,7","E","1300","253","3289","100"
"39,9","0,8","E","1300","250","3250","100"
"39,9","0,9","E","1300","250","3250","100"
"41,2","0,0","P","1300","185","2405","100"
"41,2","0,1","P","1300","185","2405","100"
"41,2","0,10","E","1300","262","3406","100"
"41,2","0,11","E","1300","262","3406","100"
"41,2","0,2","P","1300","184","2392","100"
"41,2","0,3","P","1300","184","2392","100"
"41,2","0,4","E","1300","262","3406","100"
"41,2","0,5","E","1300","262","3406","100"
"41,2","0,6","E","1300","262","3406","100"
"41,2","0,7","E","1300","262","3406","100"
"41,2","0,8","E","1300","262","3406","100"
"41,2","0,9","E","1300","262","3406","100"
"42,5","0,0","P","1300","186","2418","100"
"42,5","0,1","P","1300","186","2418","100"
"42,5","0,10","E","1300","258","3354","100"
"42,5","0,11","E","1300","258","3354","100"
"42,5","0,2","P","1300","186","2418","100"
"42,5","0,3","P","1300","186","2418","100"
"42,5","0,4","E","1300","259","3367","100"
"42,5","0,5","E","1300","259","3367","100"
"42,5","0,6","E","1300","259","3367","100"
"42,5","0,7","E","1300","259","3367","100"
"42,5","0,8","E","1300","258","3354","100"
"42,5","0,9","E","1300","258","3354","100"
"43,8","0,0","P","1300","178","2314","100"
"43,8","0,1","P","1300","178","2314","100"
"43,8","0,10","E","1300","250","3250","100"
"43,8","0,11","E","1300","249","3237","100"
"43,8","0,2","P","1300","180","2340","100"
"43,8","0,3","P","1300","180","2340","100"
"43,8","0,4","E","1300","254","3302","100"
"43,8","0,5","E","1300","253","3289","100"
"43,8","0,6","E","1300","251","3263","100"
"43,8","0,7","E","1300","250","3250","100"
"43,8","0,8","E","1300","250","3250","100"
"43,8","0,9","E","1300","250","3250","100"
"45,1","0,0","P","1300","175","2275","100"
"45,1","0,1","P","1300","175","2275","100"
"45,1","0,10","E","1300","246","3198","100"
"45,1","0,11","E","1300","246","3198","100"
"45,1","0,2","P","1300","175","2275","100"
"45,1","0,3","P","1300","175","2275","100"
"45,1","0,4","E","1300","249","3237","100"
"45,1","0,5","E","1300","249","3237","100"
"45,1","0,6","E","1300","249","3237","100"
"45,1","0,7","E","1300","249","3237","100"
"45,1","0,8","E","1300","246","3198","100"
"45,1","0,9","E","1300","246","3198","100"
"46,4","0,0","P","1300","183","2379","100"
"46,4","0,1","P","1300","183","2379","100"
"46,4","0,10","E","1300","260","3380","100"
"46,4","0,11","E","1300","260","3380","100"
"46,4","0,2","P","1300","183","2379","100"
"46,4","0,3","P","1300","183","2379","100"
"46,4","0,4","E","1300","260","3380","100"
"46,4","0,5","E","1300","260","3380","100"
"46,4","0,6","E","1300","260","3380","100"
"46,4","0,7","E","1300","260","3380","100"
"46,4","0,8","E","1300","260","3380","100"
"46,4","0,9","E","1300","260","3380","100"
"47,7","0,0","P","1300","183","2379","100"
"47,7","0,1","P","1300","183","2379","100"
"47,7","0,10","E","1300","258","3354","100"
"47,7","0,11","E","1300","258","3354","100"
"47,7","0,2","P","1300","183","2379","100"
"47,7","0,3","P","1300","183","2379","100"
"47,7","0,4","E","1300","258","3354","100"
"47,7","0,5","E","1300","258","3354","100"
"47,7","0,6","E","1300","258","3354","100"
"47,7","0,7","E","1300","258","3354","100"
"47,7","0,8","E","1300","258","3354","100"
"47,7","0,9","E","1300","258","3354","100"
"48,9","0,0","P","1300","180","2340","100"
"48,9","0,1","P","1300","180","2340","100"
"48,9","0,10","E","1300","252","3276","100"
"48,9","0,11","E","1300","252","3276","100"
"48,9","0,2","P","1300","180","2340","100"
"48,9","0,3","P","1300","181","2353","100"
"48,9","0,4","E","1300","257","3341","100"
"48,9","0,5","E","1300","256","3328","100"
"48,9","0,6","E","1300","256","3328","100"
"48,9","0,7","E","1300","256","3328","100"
"48,9","0,8","E","1300","253","3289","100"
"48,9","0,9","E","1300","252","3276","100"
"50,2","0,0","P","1300","175","2275","100"
"50,2","0,1","P","1300","175","2275","100"
"50,2","0,10","E","1300","247","3211","100"
"50,2","0,11","E","1300","247","3211","100"
"50,2","0,2","P","1300","174","2262","100"
"50,2","0,3","P","1300","174","2262","100"
"50,2","0,4","E","1300","248","3224","100"
"50,2","0,5","E","1300","248","3224","100"
"50,2","0,6","E","1300","248","3224","100"
"50,2","0,7","E","1300","248","3224","100"
"50,2","0,8","E","1300","247","3211","100"
"50,2","0,9","E","1300","247","3211","100"
"51,5","0,0","P","1300","164","2132","100"
"51,5","0,1","P","1300","164","2132","100"
"51,5","0,10","E","1300","236","3068","100"
"51,5","0,11","E","1300","237","3081","100"
"51,5","0,2","P","1300","164","2132","100"
"51,5","0,3","P","1300","164","2132","100"
"51,5","0,4","E","1300","234","3042","100"
"51,5","0,5","E","1300","234","3042","100"
"51,5","0,6","E","1300","234","3042","100"
"51,5","0,7","E","1300","234","3042","100"
"51,5","0,8","E","1300","236","3068","100"
"51,5","0,9","E","1300","236","3068","100"
"52,8","0,0","P","1300","170","2210","100"
"52,8","0,1","P","1300","170","2210","100"
"52,8","0,10","E","1300","244","3172","100"
"52,8","0,11","E","1300","244","3172","100"
"52,8","0,2","P","1300","170","2210","100"
"52,8","0,3","P","1300","170","2210","100"
"52,8","0,4","E","1300","244","3172","100"
"52,8","0,5","E","1300","244","3172","100"
"52,8","0,6","E","1300","244","3172","100"
"52,8","0,7","E","1300","244","3172","100"
"52,8","0,8","E","1300","244","3172","100"
"52,8","0,9","E","1300","244","3172","100"
"54,1","0,0","P","1300","168","2184","100"
"54,1","0,1","P","1300","168","2184","100"
"54,1","0,10","E","1300","238","3094","100"
"54,1","0,11","E","1300","238","3094","100"
"54,1","0,2","P","1300","168","2184","100"
"54,1","0,3","P","1300","168","2184","100"
"54,1","0,4","E","1300","230","2990","100"
"54,1","0,5","E","1300","230","2990","100"
"54,1","0,6","E","1300","230","2990","100"
"54,1","0,7","E","1300","230","2990","100"
"54,1","0,8","E","1300","238","3094","100"
"54,1","0,9","E","1300","238","3094","100"
"55,4","0,0","P","1300","167","2171","100"
"55,4","0,1","P","1300","167","2171","100"
"55,4","0,10","E","1300","238","3094","100"
"55,4","0,11","E","1300","238","3094","100"
"55,4","0,2","P","1300","167","2171","100"
"55,4","0,3","P","1300","167","2171","100"
"55,4","0,4","E","1300","234","3042","100"
"55,4","0,5","E","1300","234","3042","100"
"55,4","0,6","E","1300","234","3042","100"
"55,4","0,7","E","1300","234","3042","100"
"55,4","0,8","E","1300","238","3094","100"
"55,4","0,9","E","1300","238","3094","100"
"56,7","0,0","P","1300","163","2119","100"
"56,7","0,1","P","1300","163","2119","100"
"56,7","0,10","E","1300","235","3055","100"
"56,7","0,11","E","1300","235","3055","100"
"56,7","0,2","P","1300","163","2119","100"
"56,7","0,3","P","1300","163","2119","100"
"56,7","0,4","E","1300","231","3003","100"
"56,7","0,5","E","1300","231","3003","100"
"56,7","0,6","E","1300","231","3003","100"
"56,7","0,7","E","1300","231","3003","100"
"56,7","0,8","E","1300","235","3055","100"
"56,7","0,9","E","1300","235","3055","100"
"58","0,0","P","1300","169","2197","100"
"58","0,1","P","1300","169","2197","100"
"58","0,10","E","1300","238","3094","100"
"58","0,11","E","1300","238","3094","100"
"58","0,2","P","1300","168","2184","100"
"58","0,3","P","1300","168","2184","100"
"58","0,4","E","1300","241","3133","100"
"58","0,5","E","1300","241","3133","100"
"58","0,6","E","1300","241","3133","100"
"58","0,7","E","1300","241","3133","100"
"58","0,8","E","1300","238","3094","100"
"58","0,9","E","1300","238","3094","100"
"59,3","0,0","P","1300","177","2301","100"
"59,3","0,1","P","1300","177","2301","100"
"59,3","0,10","E","1300","244","3172","100"
"59,3","0,11","E","1300","244","3172","100"
"59,3","0,2","P","1300","177","2301","100"
"59,3","0,3","P","1300","177","2301","100"
"59,3","0,4","E","1300","244","3172","100"
"59,3","0,5","E","1300","244","3172","100"
"59,3","0,6","E","1300","244","3172","100"
"59,3","0,7","E","1300","244","3172","100"
"59,3","0,8","E","1300","244","3172","100"
"59,3","0,9","E","1300","244","3172","100"
"60,6","0,0","P","1300","174","2262","100"
"60,6","0,1","P","1300","174","2262","100"
"60,6","0,10","E","1300","241","3133","100"
"60,6","0,11","E","1300","241","3133","100"
"60,6","0,2","P","1300","174","2262","100"
"60,6","0,3","P","1300","174","2262","100"
"60,6","0,4","E","1300","242","3146","100"
"60,6","0,5","E","1300","242","3146","100"
"60,6","0,6","E","1300","242","3146","100"
"60,6","0,7","E","1300","242","3146","100"
"60,6","0,8","E","1300","241","3133","100"
"60,6","0,9","E","1300","241","3133","100"
"61,9","0,0","P","1300","164","2132","100"
"61,9","0,1","P","1300","164","2132","100"
"61,9","0,10","E","1300","236","3068","100"
"61,9","0,11","E","1300","236","3068","100"
"61,9","0,2","P","1300","164","2132","100"
"61,9","0,3","P","1300","164","2132","100"
"61,9","0,4","E","1300","231","3003","100"
"61,9","0,5","E","1300","231","3003","100"
"61,9","0,6","E","1300","231","3003","100"
"61,9","0,7","E","1300","231","3003","100"
"61,9","0,8","E","1300","236","3068","100"
"61,9","0,9","E","1300","236","3068","100"
"63,2","0,0","P","1300","172","2236","100"
"63,2","0,1","P","1300","172","2236","100"
"63,2","0,10","E","1300","239","3107","100"
"63,2","0,11","E","1300","239","3107","100"
"63,2","0,2","P","1300","172","2236","100"
"63,2","0,3","P","1300","172","2236","100"
"63,2","0,4","E","1300","241","3133","100"
"63,2","0,5","E","1300","241","3133","100"
"63,2","0,6","E","1300","241","3133","100"
"63,2","0,7","E","1300","241","3133","100"
"63,2","0,8","E","1300","239","3107","100"
"63,2","0,9","E","1300","239","3107","100"
"64,5","0,0","P","1300","167","2171","100"
"64,5","0,1","P","1300","167","2171","100"
"64,5","0,10","E","1300","241","3133","100"
"64,5","0,11","E","1300","241","3133","100"
"64,5","0,2","P","1300","167","2171","100"
"64,5","0,3","P","1300","167","2171","100"
"64,5","0,4","E","1300","240","3120","100"
"64,5","0,5","E","1300","240","3120","100"
"64,5","0,6","E","1300","240","3120","100"
"64,5","0,7","E","1300","240","3120","100"
"64,5","0,8","E","1300","241","3133","100"
"64,5","0,9","E","1300","241","3133","100"
"65,8","0,0","P","1300","173","2249","100"
"65,8","0,1","P","1300","173","2249","100"
"65,8","0,10","E","1300","243","3159","100"
"65,8","0,11","E","1300","243","3159","100"
"65,8","0,2","P","1300","173","2249","100"
"65,8","0,3","P","1300","173","2249","100"
"65,8","0,4","E","1300","243","3159","100"
"65,8","0,5","E","1300","243","3159","100"
"65,8","0,6","E","1300","243","3159","100"
"65,8","0,7","E","1300","243","3159","100"
"65,8","0,8","E","1300","243","3159","100"
"65,8","0,9","E","1300","243","3159","100"
"67,1","0,0","P","1300","170","2210","100"
"67,1","0,1","P","1300","170","2210","100"
"67,1","0,10","E","1300","237","3081","100"
"67,1","0,11","E","1300","237","3081","100"
"67,1","0,2","P","1300","170","2210","100"
"67,1","0,3","P","1300","170","2210","100"
"67,1","0,4","E","1300","233","3029","100"
"67,1","0,5","E","1300","233","3029","100"
"67,1","0,6","E","1300","233","3029","100"
"67,1","0,7","E","1300","233","3029","100"
"67,1","0,8","E","1300","238","3094","100"
"67,1","0,9","E","1300","238","3094","100"
"68,4","0,0","P","1300","167","2171","100"
"68,4","0,1","P","1300","167","2171","100"
"68,4","0,10","E","1300","239","3107","100"
"68,4","0,11","E","1300","239","3107","100"
"68,4","0,2","P","1300","167","2171","100"
"68,4","0,3","P","1300","167","2171","100"
"68,4","0,4","E","1300","232","3016","100"
"68,4","0,5","E","1300","232","3016","100"
"68,4","0,6","E","1300","232","3016","100"
"68,4","0,7","E","1300","232","3016","100"
"68,4","0,8","E","1300","239","3107","100"
"68,4","0,9","E","1300","239","3107","100"
"69,7","0,0","P","1300","168","2184","100"
"69,7","0,1","P","1300","168","2184","100"
