"Segundo","Hilo","Tipo","Nominal","Porcentaje","MHz","Uso"
"34,5","0,2","P","1300","176","2288","100"
"34,5","0,3","P","1300","176","2288","100"
"34,5","0,4","E","1300","248","3224","100"
"34,5","0,5","E","1300","248","3224","100"
"34,5","0,6","E","1300","248","3224","100"
"34,5","0,7","E","1300","248","3224","100"
"34,5","0,8","E","1300","247","3211","100"
"34,5","0,9","E","1300","247","3211","100"
"35,8","0,0","P","1300","175","2275","100"
"35,8","0,1","P","1300","175","2275","100"
"35,8","0,10","E","1300","247","3211","100"
"35,8","0,11","E","1300","247","3211","100"
"35,8","0,2","P","1300","175","2275","100"
"35,8","0,3","P","1300","175","2275","100"
"35,8","0,4","E","1300","247","3211","100"
"35,8","0,5","E","1300","247","3211","100"
"35,8","0,6","E","1300","247","3211","100"
"35,8","0,7","E","1300","247","3211","100"
"35,8","0,8","E","1300","247","3211","100"
"35,8","0,9","E","1300","247","3211","100"
"37,1","0,0","P","1300","186","2418","100"
"37,1","0,1","P","1300","186","2418","100"
"37,1","0,10","E","1300","263","3419","100"
"37,1","0,11","E","1300","263","3419","100"
"37,1","0,2","P","1300","186","2418","100"
"37,1","0,3","P","1300","186","2418","100"
"37,1","0,4","E","1300","263","3419","100"
"37,1","0,5","E","1300","263","3419","100"
"37,1","0,6","E","1300","263","3419","100"
"37,1","0,7","E","1300","263","3419","100"
"37,1","0,8","E","1300","263","3419","100"
"37,1","0,9","E","1300","263","3419","100"
"38,4","0,0","P","1300","180","2340","100"
"38,4","0,1","P","1300","180","2340","100"
"38,4","0,10","E","1300","253","3289","100"
"38,4","0,11","E","1300","253","3289","100"
"38,4","0,2","P","1300","180","2340","100"
"38,4","0,3","P","1300","180","2340","100"
"38,4","0,4","E","1300","254","3302","100"
"38,4","0,5","E","1300","254","3302","100"
"38,4","0,6","E","1300","254","3302","100"
"38,4","0,7","E","1300","254","3302","100"
"38,4","0,8","E","1300","253","3289","100"
"38,4","0,9","E","1300","253","3289","100"
"39,7","0,0","P","1300","175","2275","100"
"39,7","0,1","P","1300","175","2275","100"
"39,7","0,10","E","1300","247","3211","100"
"39,7","0,11","E","1300","247","3211","100"
"39,7","0,2","P","1300","175","2275","100"
"39,7","0,3","P","1300","175","2275","100"
"39,7","0,4","E","1300","248","3224","100"
"39,7","0,5","E","1300","248","3224","100"
"39,7","0,6","E","1300","248","3224","100"
"39,7","0,7","E","1300","248","3224","100"
"39,7","0,8","E","1300","247","3211","100"
"39,7","0,9","E","1300","247","3211","100"
"40,9","0,0","P","1300","175","2275","100"
"40,9","0,1","P","1300","175","2275","100"
"40,9","0,10","E","1300","246","3198","100"
"40,9","0,11","E","1300","246","3198","100"
"40,9","0,2","P","1300","175","2275","100"
"40,9","0,3","P","1300","175","2275","100"
"40,9","0,4","E","1300","246","3198","100"
"40,9","0,5","E","1300","246","3198","100"
"40,9","0,6","E","1300","246","3198","100"
"40,9","0,7","E","1300","246","3198","100"
"40,9","0,8","E","1300","246","3198","100"
"40,9","0,9","E","1300","246","3198","100"
"42,2","0,0","P","1300","184","2392","100"
"42,2","0,1","P","1300","184","2392","100"
"42,2","0,10","E","1300","259","3367","100"
"42,2","0,11","E","1300","259","3367","100"
"42,2","0,2","P","1300","184","2392","100"
"42,2","0,3","P","1300","184","2392","100"
"42,2","0,4","E","1300","260","3380","100"
"42,2","0,5","E","1300","260","3380","100"
"42,2","0,6","E","1300","260","3380","100"
"42,2","0,7","E","1300","260","3380","100"
"42,2","0,8","E","1300","259","3367","100"
"42,2","0,9","E","1300","259","3367","100"
"43,5","0,0","P","1300","178","2314","100"
"43,5","0,1","P","1300","178","2314","100"
"43,5","0,10","E","1300","251","3263","100"
"43,5","0,11","E","1300","251","3263","100"
"43,5","0,2","P","1300","178","2314","100"
"43,5","0,3","P","1300","178","2314","100"
"43,5","0,4","E","1300","251","3263","100"
"43,5","0,5","E","1300","251","3263","100"
"43,5","0,6","E","1300","251","3263","100"
"43,5","0,7","E","1300","251","3263","100"
"43,5","0,8","E","1300","251","3263","100"
"43,5","0,9","E","1300","251","3263","100"
"44,8","0,0","P","1300","176","2288","100"
"44,8","0,1","P","1300","176","2288","100"
"44,8","0,10","E","1300","248","3224","100"
"44,8","0,11","E","1300","248","3224","100"
"44,8","0,2","P","1300","176","2288","100"
"44,8","0,3","P","1300","176","2288","100"
"44,8","0,4","E","1300","248","3224","100"
"44,8","0,5","E","1300","248","3224","100"
"44,8","0,6","E","1300","248","3224","100"
"44,8","0,7","E","1300","248","3224","100"
"44,8","0,8","E","1300","248","3224","100"
"44,8","0,9","E","1300","248","3224","100"
"46","0,0","P","1300","175","2275","100"
"46","0,1","P","1300","175","2275","100"
"46","0,10","E","1300","247","3211","100"
"46","0,11","E","1300","247","3211","100"
"46","0,2","P","1300","175","2275","100"
"46","0,3","P","1300","175","2275","100"
"46","0,4","E","1300","247","3211","100"
"46","0,5","E","1300","247","3211","100"
"46","0,6","E","1300","247","3211","100"
"46","0,7","E","1300","247","3211","100"
"46","0,8","E","1300","247","3211","100"
"46","0,9","E","1300","247","3211","100"
"47,4","0,0","P","1300","175","2275","100"
"47,4","0,1","P","1300","175","2275","100"
"47,4","0,10","E","1300","246","3198","100"
"47,4","0,11","E","1300","246","3198","100"
"47,4","0,2","P","1300","175","2275","100"
"47,4","0,3","P","1300","175","2275","100"
"47,4","0,4","E","1300","247","3211","100"
"47,4","0,5","E","1300","247","3211","100"
"47,4","0,6","E","1300","247","3211","100"
"47,4","0,7","E","1300","247","3211","100"
"47,4","0,8","E","1300","246","3198","100"
"47,4","0,9","E","1300","246","3198","100"
"48,6","0,0","P","1300","190","2470","100"
"48,6","0,1","P","1300","190","2470","100"
"48,6","0,10","E","1300","266","3458","100"
"48,6","0,11","E","1300","266","3458","100"
"48,6","0,2","P","1300","190","2470","100"
"48,6","0,3","P","1300","190","2470","100"
"48,6","0,4","E","1300","266","3458","100"
"48,6","0,5","E","1300","266","3458","100"
"48,6","0,6","E","1300","266","3458","100"
"48,6","0,7","E","1300","267","3471","100"
"48,6","0,8","E","1300","266","3458","100"
"48,6","0,9","E","1300","266","3458","100"
"49,9","0,0","P","1300","181","2353","100"
"49,9","0,1","P","1300","181","2353","100"
"49,9","0,10","E","1300","254","3302","100"
"49,9","0,11","E","1300","254","3302","100"
"49,9","0,2","P","1300","181","2353","100"
"49,9","0,3","P","1300","181","2353","100"
"49,9","0,4","E","1300","255","3315","100"
"49,9","0,5","E","1300","255","3315","100"
"49,9","0,6","E","1300","255","3315","100"
"49,9","0,7","E","1300","255","3315","100"
"49,9","0,8","E","1300","254","3302","100"
"49,9","0,9","E","1300","254","3302","100"
"51,2","0,0","P","1300","178","2314","100"
"51,2","0,1","P","1300","178","2314","100"
"51,2","0,10","E","1300","250","3250","100"
"51,2","0,11","E","1300","250","3250","100"
"51,2","0,2","P","1300","178","2314","100"
"51,2","0,3","P","1300","178","2314","100"
"51,2","0,4","E","1300","251","3263","100"
"51,2","0,5","E","1300","251","3263","100"
"51,2","0,6","E","1300","251","3263","100"
"51,2","0,7","E","1300","251","3263","100"
"51,2","0,8","E","1300","250","3250","100"
"51,2","0,9","E","1300","250","3250","100"
"52,4","0,0","P","1300","161","2093","100"
"52,4","0,1","P","1300","161","2093","100"
"52,4","0,10","E","1300","233","3029","100"
"52,4","0,11","E","1300","233","3029","100"
"52,4","0,2","P","1300","161","2093","100"
"52,4","0,3","P","1300","161","2093","100"
"52,4","0,4","E","1300","230","2990","100"
"52,4","0,5","E","1300","230","2990","100"
"52,4","0,6","E","1300","230","2990","100"
"52,4","0,7","E","1300","230","2990","100"
"52,4","0,8","E","1300","233","3029","100"
"52,4","0,9","E","1300","233","3029","100"
"53,7","0,0","P","1300","172","2236","100"
"53,7","0,1","P","1300","172","2236","100"
"53,7","0,10","E","1300","243","3159","100"
"53,7","0,11","E","1300","243","3159","100"
"53,7","0,2","P","1300","172","2236","100"
"53,7","0,3","P","1300","172","2236","100"
"53,7","0,4","E","1300","243","3159","100"
"53,7","0,5","E","1300","243","3159","100"
"53,7","0,6","E","1300","243","3159","100"
"53,7","0,7","E","1300","243","3159","100"
"53,7","0,8","E","1300","243","3159","100"
"53,7","0,9","E","1300","243","3159","100"
"55","0,0","P","1300","172","2236","100"
"55","0,1","P","1300","172","2236","100"
"55","0,10","E","1300","243","3159","100"
"55","0,11","E","1300","243","3159","100"
"55","0,2","P","1300","172","2236","100"
"55","0,3","P","1300","172","2236","100"
"55","0,4","E","1300","242","3146","100"
"55","0,5","E","1300","242","3146","100"
"55","0,6","E","1300","242","3146","100"
"55","0,7","E","1300","242","3146","100"
"55","0,8","E","1300","243","3159","94"
"55","0,9","E","1300","243","3159","100"
"56,2","0,0","P","1300","167","2171","100"
"56,2","0,1","P","1300","167","2171","100"
"56,2","0,10","E","1300","239","3107","100"
"56,2","0,11","E","1300","239","3107","100"
"56,2","0,2","P","1300","167","2171","100"
"56,2","0,3","P","1300","167","2171","100"
"56,2","0,4","E","1300","234","3042","100"
"56,2","0,5","E","1300","234","3042","100"
"56,2","0,6","E","1300","234","3042","100"
"56,2","0,7","E","1300","234","3042","100"
"56,2","0,8","E","1300","239","3107","100"
"56,2","0,9","E","1300","239","3107","100"
"57,5","0,0","P","1300","170","2210","100"
"57,5","0,1","P","1300","170","2210","100"
"57,5","0,10","E","1300","243","3159","100"
"57,5","0,11","E","1300","243","3159","100"
"57,5","0,2","P","1300","170","2210","100"
"57,5","0,3","P","1300","170","2210","100"
"57,5","0,4","E","1300","243","3159","100"
"57,5","0,5","E","1300","243","3159","100"
"57,5","0,6","E","1300","243","3159","100"
"57,5","0,7","E","1300","243","3159","100"
"57,5","0,8","E","1300","243","3159","100"
"57,5","0,9","E","1300","243","3159","100"
"58,8","0,0","P","1300","176","2288","100"
"58,8","0,1","P","1300","176","2288","100"
"58,8","0,10","E","1300","250","3250","100"
"58,8","0,11","E","1300","250","3250","100"
"58,8","0,2","P","1300","176","2288","100"
"58,8","0,3","P","1300","176","2288","100"
"58,8","0,4","E","1300","250","3250","100"
"58,8","0,5","E","1300","250","3250","100"
"58,8","0,6","E","1300","250","3250","100"
"58,8","0,7","E","1300","250","3250","100"
"58,8","0,8","E","1300","250","3250","100"
"58,8","0,9","E","1300","250","3250","100"
"60,1","0,0","P","1300","177","2301","100"
"60,1","0,1","P","1300","177","2301","100"
"60,1","0,10","E","1300","243","3159","100"
"60,1","0,11","E","1300","243","3159","100"
"60,1","0,2","P","1300","178","2314","100"
"60,1","0,3","P","1300","178","2314","100"
"60,1","0,4","E","1300","243","3159","100"
"60,1","0,5","E","1300","243","3159","100"
"60,1","0,6","E","1300","243","3159","100"
"60,1","0,7","E","1300","243","3159","100"
"60,1","0,8","E","1300","243","3159","100"
"60,1","0,9","E","1300","243","3159","100"
"61,3","0,0","P","1300","175","2275","100"
"61,3","0,1","P","1300","175","2275","100"
"61,3","0,10","E","1300","241","3133","100"
"61,3","0,11","E","1300","241","3133","100"
"61,3","0,2","P","1300","175","2275","100"
"61,3","0,3","P","1300","175","2275","100"
"61,3","0,4","E","1300","238","3094","100"
"61,3","0,5","E","1300","238","3094","100"
"61,3","0,6","E","1300","238","3094","100"
"61,3","0,7","E","1300","238","3094","100"
"61,3","0,8","E","1300","241","3133","100"
"61,3","0,9","E","1300","241","3133","100"
"62,6","0,0","P","1300","171","2223","100"
"62,6","0,1","P","1300","171","2223","100"
"62,6","0,10","E","1300","241","3133","100"
"62,6","0,11","E","1300","241","3133","100"
"62,6","0,2","P","1300","172","2236","100"
"62,6","0,3","P","1300","172","2236","100"
"62,6","0,4","E","1300","242","3146","100"
"62,6","0,5","E","1300","242","3146","100"
"62,6","0,6","E","1300","242","3146","100"
"62,6","0,7","E","1300","242","3146","100"
"62,6","0,8","E","1300","241","3133","100"
"62,6","0,9","E","1300","241","3133","100"
"63,9","0,0","P","1300","171","2223","100"
"63,9","0,1","P","1300","171","2223","100"
"63,9","0,10","E","1300","241","3133","100"
"63,9","0,11","E","1300","241","3133","100"
"63,9","0,2","P","1300","171","2223","100"
"63,9","0,3","P","1300","171","2223","100"
"63,9","0,4","E","1300","242","3146","100"
"63,9","0,5","E","1300","242","3146","100"
"63,9","0,6","E","1300","242","3146","100"
"63,9","0,7","E","1300","242","3146","100"
"63,9","0,8","E","1300","240","3120","100"
"63,9","0,9","E","1300","241","3133","100"
"65,2","0,0","P","1300","175","2275","100"
"65,2","0,1","P","1300","175","2275","100"
"65,2","0,10","E","1300","246","3198","100"
"65,2","0,11","E","1300","246","3198","100"
"65,2","0,2","P","1300","175","2275","100"
"65,2","0,3","P","1300","175","2275","100"
"65,2","0,4","E","1300","247","3211","100"
"65,2","0,5","E","1300","247","3211","100"
"65,2","0,6","E","1300","247","3211","100"
"65,2","0,7","E","1300","247","3211","100"
"65,2","0,8","E","1300","246","3198","100"
"65,2","0,9","E","1300","246","3198","100"
"66,4","0,0","P","1300","176","2288","100"
"66,4","0,1","P","1300","176","2288","100"
"66,4","0,10","E","1300","243","3159","100"
"66,4","0,11","E","1300","243","3159","100"
"66,4","0,2","P","1300","176","2288","100"
"66,4","0,3","P","1300","176","2288","100"
"66,4","0,4","E","1300","242","3146","100"
"66,4","0,5","E","1300","242","3146","100"
"66,4","0,6","E","1300","242","3146","100"
"66,4","0,7","E","1300","242","3146","100"
"66,4","0,8","E","1300","243","3159","100"
"66,4","0,9","E","1300","243","3159","100"
"67,7","0,0","P","1300","177","2301","100"
"67,7","0,1","P","1300","177","2301","100"
"67,7","0,10","E","1300","245","3185","100"
"67,7","0,11","E","1300","245","3185","100"
"67,7","0,2","P","1300","177","2301","100"
"67,7","0,3","P","1300","177","2301","100"
"67,7","0,4","E","1300","248","3224","100"
"67,7","0,5","E","1300","248","3224","100"
"67,7","0,6","E","1300","248","3224","100"
"67,7","0,7","E","1300","248","3224","100"
"67,7","0,8","E","1300","245","3185","100"
"67,7","0,9","E","1300","245","3185","100"
"69","0,0","P","1300","166","2158","100"
"69","0,1","P","1300","166","2158","100"
