"Segundo","Hilo","Tipo","Nominal","Porcentaje","MHz","Uso"
"10,3","0,10","E","1300","281","3653","100"
"10,3","0,11","E","1300","281","3653","100"
"10,3","0,2","P","1300","209","2717","100"
"10,3","0,3","P","1300","209","2717","100"
"10,3","0,4","E","1300","280","3640","100"
"10,3","0,5","E","1300","280","3640","100"
"10,3","0,6","E","1300","280","3640","100"
"10,3","0,7","E","1300","280","3640","100"
"10,3","0,8","E","1300","281","3653","100"
"10,3","0,9","E","1300","281","3653","100"
"11,6","0,0","P","1300","198","2574","100"
"11,6","0,1","P","1300","198","2574","100"
"11,6","0,10","E","1300","270","3510","100"
"11,6","0,11","E","1300","270","3510","100"
"11,6","0,2","P","1300","198","2574","100"
"11,6","0,3","P","1300","198","2574","100"
"11,6","0,4","E","1300","270","3510","100"
"11,6","0,5","E","1300","270","3510","100"
"11,6","0,6","E","1300","270","3510","100"
"11,6","0,7","E","1300","270","3510","100"
"11,6","0,8","E","1300","271","3523","100"
"11,6","0,9","E","1300","270","3510","100"
"12,9","0,0","P","1300","212","2756","100"
"12,9","0,1","P","1300","212","2756","100"
"12,9","0,10","E","1300","281","3653","100"
"12,9","0,11","E","1300","281","3653","100"
"12,9","0,2","P","1300","212","2756","100"
"12,9","0,3","P","1300","212","2756","100"
"12,9","0,4","E","1300","281","3653","100"
"12,9","0,5","E","1300","281","3653","100"
"12,9","0,6","E","1300","281","3653","100"
"12,9","0,7","E","1300","281","3653","100"
"12,9","0,8","E","1300","281","3653","100"
"12,9","0,9","E","1300","281","3653","100"
"14,2","0,0","P","1300","201","2613","100"
"14,2","0,1","P","1300","201","2613","100"
"14,2","0,10","E","1300","268","3484","100"
"14,2","0,11","E","1300","268","3484","100"
"14,2","0,2","P","1300","201","2613","100"
"14,2","0,3","P","1300","201","2613","100"
"14,2","0,4","E","1300","272","3536","100"
"14,2","0,5","E","1300","272","3536","100"
"14,2","0,6","E","1300","272","3536","100"
"14,2","0,7","E","1300","272","3536","100"
"14,2","0,8","E","1300","268","3484","100"
"14,2","0,9","E","1300","268","3484","100"
"15,5","0,0","P","1300","185","2405","100"
"15,5","0,1","P","1300","185","2405","100"
"15,5","0,10","E","1300","260","3380","100"
"15,5","0,11","E","1300","260","3380","100"
"15,5","0,2","P","1300","185","2405","100"
"15,5","0,3","P","1300","185","2405","100"
"15,5","0,4","E","1300","261","3393","100"
"15,5","0,5","E","1300","261","3393","100"
"15,5","0,6","E","1300","261","3393","100"
"15,5","0,7","E","1300","261","3393","100"
"15,5","0,8","E","1300","260","3380","100"
"15,5","0,9","E","1300","260","3380","100"
"16,8","0,0","P","1300","202","2626","100"
"16,8","0,1","P","1300","202","2626","100"
"16,8","0,10","E","1300","272","3536","100"
"16,8","0,11","E","1300","272","3536","100"
"16,8","0,2","P","1300","202","2626","100"
"16,8","0,3","P","1300","202","2626","100"
"16,8","0,4","E","1300","274","3562","100"
"16,8","0,5","E","1300","274","3562","100"
"16,8","0,6","E","1300","274","3562","100"
"16,8","0,7","E","1300","274","3562","100"
"16,8","0,8","E","1300","272","3536","100"
"16,8","0,9","E","1300","272","3536","100"
"18","0,0","P","1300","182","2366","100"
"18","0,1","P","1300","182","2366","100"
"18","0,10","E","1300","257","3341","100"
"18","0,11","E","1300","257","3341","100"
"18","0,2","P","1300","182","2366","100"
"18","0,3","P","1300","182","2366","100"
"18","0,4","E","1300","257","3341","100"
"18","0,5","E","1300","257","3341","100"
"18","0,6","E","1300","257","3341","100"
"18","0,7","E","1300","257","3341","100"
"18","0,8","E","1300","257","3341","100"
"18","0,9","E","1300","257","3341","100"
"19,4","0,0","P","1300","182","2366","100"
"19,4","0,1","P","1300","182","2366","100"
"19,4","0,10","E","1300","253","3289","100"
"19,4","0,11","E","1300","253","3289","100"
"19,4","0,2","P","1300","181","2353","100"
"19,4","0,3","P","1300","181","2353","100"
"19,4","0,4","E","1300","253","3289","100"
"19,4","0,5","E","1300","253","3289","100"
"19,4","0,6","E","1300","253","3289","100"
"19,4","0,7","E","1300","253","3289","100"
"19,4","0,8","E","1300","253","3289","100"
"19,4","0,9","E","1300","253","3289","100"
"20,7","0,0","P","1300","185","2405","100"
"20,7","0,1","P","1300","185","2405","100"
"20,7","0,10","E","1300","257","3341","100"
"20,7","0,11","E","1300","257","3341","100"
"20,7","0,2","P","1300","185","2405","100"
"20,7","0,3","P","1300","185","2405","100"
"20,7","0,4","E","1300","258","3354","100"
"20,7","0,5","E","1300","258","3354","100"
"20,7","0,6","E","1300","258","3354","100"
"20,7","0,7","E","1300","258","3354","100"
"20,7","0,8","E","1300","257","3341","100"
"20,7","0,9","E","1300","257","3341","100"
"22","0,0","P","1300","177","2301","100"
"22","0,1","P","1300","177","2301","100"
"22","0,10","E","1300","250","3250","100"
"22","0,11","E","1300","250","3250","100"
"22","0,2","P","1300","177","2301","100"
"22","0,3","P","1300","177","2301","100"
"22","0,4","E","1300","250","3250","100"
"22","0,5","E","1300","250","3250","100"
"22","0,6","E","1300","250","3250","100"
"22","0,7","E","1300","250","3250","100"
"22","0,8","E","1300","250","3250","100"
"22","0,9","E","1300","250","3250","100"
"23,3","0,0","P","1300","193","2509","100"
"23,3","0,1","P","1300","193","2509","100"
"23,3","0,10","E","1300","266","3458","100"
"23,3","0,11","E","1300","266","3458","100"
"23,3","0,2","P","1300","193","2509","100"
"23,3","0,3","P","1300","193","2509","100"
"23,3","0,4","E","1300","267","3471","100"
"23,3","0,5","E","1300","267","3471","100"
"23,3","0,6","E","1300","267","3471","100"
"23,3","0,7","E","1300","267","3471","100"
"23,3","0,8","E","1300","266","3458","100"
"23,3","0,9","E","1300","266","3458","100"
"24,6","0,0","P","1300","175","2275","100"
"24,6","0,1","P","1300","175","2275","100"
"24,6","0,10","E","1300","240","3120","100"
"24,6","0,11","E","1300","240","3120","100"
"24,6","0,2","P","1300","175","2275","100"
"24,6","0,3","P","1300","174","2262","100"
"24,6","0,4","E","1300","243","3159","100"
"24,6","0,5","E","1300","243","3159","100"
"24,6","0,6","E","1300","241","3133","100"
"24,6","0,7","E","1300","241","3133","100"
"24,6","0,8","E","1300","240","3120","100"
"24,6","0,9","E","1300","240","3120","100"
"25,9","0,0","P","1300","175","2275","100"
"25,9","0,1","P","1300","175","2275","100"
"25,9","0,10","E","1300","247","3211","100"
"25,9","0,11","E","1300","247","3211","100"
"25,9","0,2","P","1300","175","2275","100"
"25,9","0,3","P","1300","175","2275","100"
"25,9","0,4","E","1300","248","3224","100"
"25,9","0,5","E","1300","248","3224","100"
"25,9","0,6","E","1300","248","3224","100"
"25,9","0,7","E","1300","248","3224","100"
"25,9","0,8","E","1300","247","3211","100"
"25,9","0,9","E","1300","247","3211","100"
"27,2","0,0","P","1300","185","2405","100"
"27,2","0,1","P","1300","185","2405","100"
"27,2","0,10","E","1300","258","3354","100"
"27,2","0,11","E","1300","258","3354","100"
"27,2","0,2","P","1300","185","2405","100"
"27,2","0,3","P","1300","185","2405","100"
"27,2","0,4","E","1300","260","3380","100"
"27,2","0,5","E","1300","260","3380","100"
"27,2","0,6","E","1300","260","3380","100"
"27,2","0,7","E","1300","260","3380","100"
"27,2","0,8","E","1300","258","3354","100"
"27,2","0,9","E","1300","258","3354","100"
"28,4","0,0","P","1300","175","2275","100"
"28,4","0,1","P","1300","175","2275","100"
"28,4","0,10","E","1300","246","3198","100"
"28,4","0,11","E","1300","246","3198","100"
"28,4","0,2","P","1300","174","2262","100"
"28,4","0,3","P","1300","174","2262","100"
"28,4","0,4","E","1300","248","3224","100"
"28,4","0,5","E","1300","248","3224","100"
"28,4","0,6","E","1300","248","3224","100"
"28,4","0,7","E","1300","248","3224","100"
"28,4","0,8","E","1300","246","3198","100"
"28,4","0,9","E","1300","246","3198","100"
"29,8","0,0","P","1300","184","2392","100"
"29,8","0,1","P","1300","184","2392","100"
"29,8","0,10","E","1300","258","3354","100"
"29,8","0,11","E","1300","258","3354","100"
"29,8","0,2","P","1300","184","2392","100"
"29,8","0,3","P","1300","184","2392","100"
"29,8","0,4","E","1300","258","3354","100"
"29,8","0,5","E","1300","258","3354","100"
"29,8","0,6","E","1300","258","3354","100"
"29,8","0,7","E","1300","258","3354","100"
"29,8","0,8","E","1300","258","3354","100"
"29,8","0,9","E","1300","258","3354","100"
"31,1","0,0","P","1300","176","2288","100"
"31,1","0,1","P","1300","176","2288","100"
"31,1","0,10","E","1300","247","3211","100"
"31,1","0,11","E","1300","247","3211","100"
"31,1","0,2","P","1300","176","2288","100"
"31,1","0,3","P","1300","176","2288","100"
"31,1","0,4","E","1300","248","3224","100"
"31,1","0,5","E","1300","248","3224","100"
"31,1","0,6","E","1300","248","3224","100"
"31,1","0,7","E","1300","248","3224","100"
"31,1","0,8","E","1300","247","3211","100"
"31,1","0,9","E","1300","247","3211","100"
"32,4","0,0","P","1300","180","2340","100"
"32,4","0,1","P","1300","180","2340","100"
"32,4","0,10","E","1300","251","3263","100"
"32,4","0,11","E","1300","251","3263","100"
"32,4","0,2","P","1300","180","2340","100"
"32,4","0,3","P","1300","180","2340","100"
"32,4","0,4","E","1300","255","3315","100"
"32,4","0,5","E","1300","255","3315","100"
"32,4","0,6","E","1300","255","3315","100"
"32,4","0,7","E","1300","255","3315","100"
"32,4","0,8","E","1300","251","3263","100"
"32,4","0,9","E","1300","251","3263","100"
"33,7","0,0","P","1300","195","2535","100"
"33,7","0,1","P","1300","195","2535","100"
"33,7","0,10","E","1300","269","3497","100"
"33,7","0,11","E","1300","269","3497","100"
"33,7","0,2","P","1300","195","2535","100"
"33,7","0,3","P","1300","195","2535","100"
"33,7","0,4","E","1300","269","3497","100"
"33,7","0,5","E","1300","269","3497","100"
"33,7","0,6","E","1300","269","3497","100"
"33,7","0,7","E","1300","269","3497","100"
"33,7","0,8","E","1300","269","3497","100"
"33,7","0,9","E","1300","269","3497","100"
"35","0,0","P","1300","184","2392","100"
"35","0,1","P","1300","184","2392","100"
"35","0,10","E","1300","258","3354","100"
"35","0,11","E","1300","258","3354","100"
"35","0,2","P","1300","184","2392","100"
"35","0,3","P","1300","184","2392","100"
"35","0,4","E","1300","259","3367","100"
"35","0,5","E","1300","259","3367","100"
"35","0,6","E","1300","259","3367","100"
"35","0,7","E","1300","259","3367","100"
"35","0,8","E","1300","258","3354","100"
"35","0,9","E","1300","258","3354","100"
"36,3","0,0","P","1300","182","2366","100"
"36,3","0,1","P","1300","182","2366","100"
"36,3","0,10","E","1300","253","3289","100"
"36,3","0,11","E","1300","253","3289","100"
"36,3","0,2","P","1300","182","2366","100"
"36,3","0,3","P","1300","182","2366","100"
"36,3","0,4","E","1300","257","3341","100"
"36,3","0,5","E","1300","257","3341","100"
"36,3","0,6","E","1300","257","3341","100"
"36,3","0,7","E","1300","257","3341","100"
"36,3","0,8","E","1300","253","3289","100"
"36,3","0,9","E","1300","253","3289","100"
"37,6","0,0","P","1300","191","2483","100"
"37,6","0,1","P","1300","191","2483","100"
"37,6","0,10","E","1300","266","3458","100"
"37,6","0,11","E","1300","266","3458","100"
"37,6","0,2","P","1300","191","2483","100"
"37,6","0,3","P","1300","191","2483","100"
"37,6","0,4","E","1300","266","3458","100"
"37,6","0,5","E","1300","266","3458","100"
"37,6","0,6","E","1300","266","3458","100"
"37,6","0,7","E","1300","266","3458","100"
"37,6","0,8","E","1300","266","3458","100"
"37,6","0,9","E","1300","266","3458","100"
"38,8","0,0","P","1300","175","2275","100"
"38,8","0,1","P","1300","175","2275","100"
"38,8","0,10","E","1300","249","3237","100"
"38,8","0,11","E","1300","249","3237","100"
"38,8","0,2","P","1300","175","2275","100"
"38,8","0,3","P","1300","175","2275","100"
"38,8","0,4","E","1300","250","3250","100"
"38,8","0,5","E","1300","250","3250","100"
"38,8","0,6","E","1300","250","3250","100"
"38,8","0,7","E","1300","250","3250","100"
"38,8","0,8","E","1300","249","3237","100"
"38,8","0,9","E","1300","249","3237","100"
"40,1","0,0","P","1300","178","2314","100"
"40,1","0,1","P","1300","178","2314","100"
"40,1","0,10","E","1300","250","3250","100"
"40,1","0,11","E","1300","250","3250","100"
"40,1","0,2","P","1300","178","2314","100"
"40,1","0,3","P","1300","178","2314","100"
"40,1","0,4","E","1300","251","3263","100"
"40,1","0,5","E","1300","251","3263","100"
"40,1","0,6","E","1300","251","3263","100"
"40,1","0,7","E","1300","251","3263","100"
"40,1","0,8","E","1300","250","3250","100"
"40,1","0,9","E","1300","250","3250","100"
"41,5","0,0","P","1300","171","2223","100"
"41,5","0,1","P","1300","171","2223","100"
"41,5","0,10","E","1300","246","3198","100"
"41,5","0,11","E","1300","246","3198","100"
"41,5","0,2","P","1300","171","2223","100"
"41,5","0,3","P","1300","171","2223","100"
"41,5","0,4","E","1300","242","3146","100"
"41,5","0,5","E","1300","243","3159","100"
"41,5","0,6","E","1300","244","3172","100"
"41,5","0,7","E","1300","245","3185","100"
"41,5","0,8","E","1300","246","3198","100"
"41,5","0,9","E","1300","246","3198","100"
"42,8","0,0","P","1300","156","2028","100"
"42,8","0,1","P","1300","156","2028","100"
"42,8","0,10","E","1300","230","2990","100"
"42,8","0,11","E","1300","230","2990","100"
"42,8","0,2","P","1300","162","2106","100"
"42,8","0,3","P","1300","162","2106","100"
"42,8","0,4","E","1300","231","3003","100"
"42,8","0,5","E","1300","231","3003","100"
"42,8","0,6","E","1300","231","3003","100"
"42,8","0,7","E","1300","231","3003","100"
"42,8","0,8","E","1300","230","2990","100"
"42,8","0,9","E","1300","230","2990","100"
"44","0,0","P","1300","177","2301","100"
"44","0,1","P","1300","177","2301","100"
"44","0,10","E","1300","238","3094","100"
"44","0,11","E","1300","238","3094","100"
"44","0,2","P","1300","176","2288","100"
"44","0,3","P","1300","176","2288","100"
"44","0,4","E","1300","244","3172","100"
"44","0,5","E","1300","244","3172","100"
"44","0,6","E","1300","244","3172","100"
"44","0,7","E","1300","244","3172","100"
"44","0,8","E","1300","238","3094","100"
"44","0,9","E","1300","238","3094","100"
"45,3","0,0","P","1300","162","2106","100"
"45,3","0,1","P","1300","162","2106","100"
"45,3","0,10","E","1300","232","3016","100"
"45,3","0,11","E","1300","232","3016","100"
"45,3","0,2","P","1300","162","2106","100"
"45,3","0,3","P","1300","162","2106","100"
"45,3","0,4","E","1300","232","3016","100"
"45,3","0,5","E","1300","232","3016","100"
"45,3","0,6","E","1300","232","3016","100"
"45,3","0,7","E","1300","232","3016","100"
"45,3","0,8","E","1300","232","3016","100"
"45,3","0,9","E","1300","232","3016","100"
"46,6","0,0","P","1300","170","2210","100"
"46,6","0,1","P","1300","170","2210","100"
"46,6","0,10","E","1300","243","3159","100"
"46,6","0,11","E","1300","243","3159","100"
"46,6","0,2","P","1300","170","2210","100"
"46,6","0,3","P","1300","170","2210","100"
"46,6","0,4","E","1300","243","3159","100"
"46,6","0,5","E","1300","243","3159","100"
"46,6","0,6","E","1300","243","3159","100"
"46,6","0,7","E","1300","243","3159","100"
"46,6","0,8","E","1300","243","3159","100"
"46,6","0,9","E","1300","243","3159","100"
"47,9","0,0","P","1300","154","2002","100"
"47,9","0,1","P","1300","154","2002","100"
"47,9","0,10","E","1300","228","2964","100"
"47,9","0,11","E","1300","228","2964","100"
"47,9","0,2","P","1300","154","2002","100"
"47,9","0,3","P","1300","154","2002","100"
"47,9","0,4","E","1300","228","2964","100"
"47,9","0,5","E","1300","228","2964","100"
"47,9","0,6","E","1300","228","2964","100"
"47,9","0,7","E","1300","228","2964","100"
"47,9","0,8","E","1300","228","2964","100"
"47,9","0,9","E","1300","228","2964","100"
"49,2","0,0","P","1300","156","2028","100"
"49,2","0,1","P","1300","156","2028","100"
"49,2","0,10","E","1300","230","2990","100"
"49,2","0,11","E","1300","230","2990","100"
"49,2","0,2","P","1300","156","2028","100"
"49,2","0,3","P","1300","156","2028","100"
"49,2","0,4","E","1300","231","3003","100"
"49,2","0,5","E","1300","231","3003","100"
"49,2","0,6","E","1300","231","3003","100"
"49,2","0,7","E","1300","231","3003","100"
"49,2","0,8","E","1300","230","2990","100"
"49,2","0,9","E","1300","230","2990","100"
"50,5","0,0","P","1300","168","2184","100"
"50,5","0,1","P","1300","168","2184","100"
"50,5","0,10","E","1300","238","3094","100"
"50,5","0,11","E","1300","238","3094","100"
"50,5","0,2","P","1300","168","2184","100"
"50,5","0,3","P","1300","168","2184","100"
"50,5","0,4","E","1300","238","3094","100"
"50,5","0,5","E","1300","238","3094","100"
"50,5","0,6","E","1300","238","3094","100"
"50,5","0,7","E","1300","235","3055","100"
"50,5","0,8","E","1300","239","3107","100"
"50,5","0,9","E","1300","238","3094","100"
"51,8","0,0","P","1300","154","2002","100"
"51,8","0,1","P","1300","154","2002","100"
"51,8","0,10","E","1300","228","2964","100"
"51,8","0,11","E","1300","228","2964","100"
"51,8","0,2","P","1300","154","2002","100"
"51,8","0,3","P","1300","154","2002","100"
"51,8","0,4","E","1300","228","2964","100"
"51,8","0,5","E","1300","228","2964","100"
"51,8","0,6","E","1300","228","2964","100"
"51,8","0,7","E","1300","228","2964","100"
"51,8","0,8","E","1300","228","2964","100"
"51,8","0,9","E","1300","228","2964","100"
"53,1","0,0","P","1300","154","2002","100"
"53,1","0,1","P","1300","154","2002","100"
"53,1","0,10","E","1300","228","2964","100"
"53,1","0,11","E","1300","228","2964","100"
"53,1","0,2","P","1300","154","2002","100"
"53,1","0,3","P","1300","154","2002","100"
"53,1","0,4","E","1300","229","2977","100"
"53,1","0,5","E","1300","229","2977","100"
"53,1","0,6","E","1300","229","2977","100"
"53,1","0,7","E","1300","229","2977","100"
"53,1","0,8","E","1300","228","2964","100"
"53,1","0,9","E","1300","228","2964","100"
"54,4","0,0","P","1300","175","2275","100"
"54,4","0,1","P","1300","175","2275","100"
"54,4","0,10","E","1300","246","3198","100"
"54,4","0,11","E","1300","246","3198","100"
"54,4","0,2","P","1300","175","2275","100"
"54,4","0,3","P","1300","175","2275","100"
"54,4","0,4","E","1300","241","3133","100"
"54,4","0,5","E","1300","241","3133","100"
"54,4","0,6","E","1300","242","3146","100"
"54,4","0,7","E","1300","242","3146","100"
"54,4","0,8","E","1300","246","3198","100"
"54,4","0,9","E","1300","246","3198","100"
"55,8","0,0","P","1300","155","2015","100"
"55,8","0,1","P","1300","155","2015","100"
"55,8","0,10","E","1300","228","2964","100"
"55,8","0,11","E","1300","228","2964","100"
"55,8","0,2","P","1300","154","2002","100"
"55,8","0,3","P","1300","154","2002","100"
"55,8","0,4","E","1300","228","2964","100"
"55,8","0,5","E","1300","228","2964","100"
"55,8","0,6","E","1300","228","2964","100"
"55,8","0,7","E","1300","228","2964","100"
"55,8","0,8","E","1300","228","2964","100"
"55,8","0,9","E","1300","228","2964","100"
"57,1","0,0","P","1300","154","2002","100"
"57,1","0,1","P","1300","154","2002","100"
"57,1","0,10","E","1300","230","2990","100"
"57,1","0,11","E","1300","230","2990","100"
"57,1","0,2","P","1300","155","2015","100"
"57,1","0,3","P","1300","155","2015","100"
"57,1","0,4","E","1300","227","2951","100"
"57,1","0,5","E","1300","228","2964","100"
"57,1","0,6","E","1300","229","2977","100"
"57,1","0,7","E","1300","229","2977","100"
"57,1","0,8","E","1300","230","2990","100"
"57,1","0,9","E","1300","230","2990","100"
"58,4","0,0","P","1300","173","2249","100"
"58,4","0,1","P","1300","173","2249","100"
"58,4","0,10","E","1300","243","3159","100"
"58,4","0,11","E","1300","243","3159","100"
"58,4","0,2","P","1300","173","2249","100"
"58,4","0,3","P","1300","173","2249","100"
"58,4","0,4","E","1300","240","3120","100"
"58,4","0,5","E","1300","240","3120","100"
"58,4","0,6","E","1300","240","3120","100"
"58,4","0,7","E","1300","240","3120","100"
"58,4","0,8","E","1300","243","3159","100"
"58,4","0,9","E","1300","243","3159","100"
"59,6","0,0","P","1300","164","2132","100"
"59,6","0,1","P","1300","164","2132","100"
"59,6","0,10","E","1300","237","3081","100"
"59,6","0,11","E","1300","237","3081","100"
"59,6","0,2","P","1300","164","2132","100"
"59,6","0,3","P","1300","164","2132","100"
"59,6","0,4","E","1300","233","3029","100"
"59,6","0,5","E","1300","233","3029","100"
"59,6","0,6","E","1300","233","3029","100"
"59,6","0,7","E","1300","233","3029","100"
"59,6","0,8","E","1300","237","3081","100"
"59,6","0,9","E","1300","237","3081","100"
"60,9","0,0","P","1300","163","2119","100"
"60,9","0,1","P","1300","163","2119","100"
"60,9","0,10","E","1300","238","3094","100"
"60,9","0,11","E","1300","238","3094","100"
"60,9","0,2","P","1300","163","2119","100"
"60,9","0,3","P","1300","163","2119","100"
"60,9","0,4","E","1300","233","3029","100"
"60,9","0,5","E","1300","233","3029","100"
"60,9","0,6","E","1300","233","3029","100"
"60,9","0,7","E","1300","233","3029","100"
"60,9","0,8","E","1300","237","3081","100"
"60,9","0,9","E","1300","237","3081","100"
"62,2","0,0","P","1300","162","2106","100"
"62,2","0,1","P","1300","162","2106","100"
"62,2","0,10","E","1300","236","3068","100"
"62,2","0,11","E","1300","236","3068","100"
"62,2","0,2","P","1300","163","2119","100"
"62,2","0,3","P","1300","163","2119","100"
"62,2","0,4","E","1300","232","3016","100"
"62,2","0,5","E","1300","232","3016","100"
"62,2","0,6","E","1300","232","3016","100"
"62,2","0,7","E","1300","232","3016","100"
"62,2","0,8","E","1300","236","3068","100"
"62,2","0,9","E","1300","236","3068","100"
"63,6","0,0","P","1300","173","2249","100"
"63,6","0,1","P","1300","173","2249","100"
"63,6","0,10","E","1300","244","3172","100"
"63,6","0,11","E","1300","244","3172","100"
"63,6","0,2","P","1300","173","2249","100"
"63,6","0,3","P","1300","173","2249","100"
"63,6","0,4","E","1300","240","3120","100"
"63,6","0,5","E","1300","240","3120","100"
"63,6","0,6","E","1300","240","3120","100"
"63,6","0,7","E","1300","240","3120","100"
"63,6","0,8","E","1300","244","3172","100"
"63,6","0,9","E","1300","244","3172","100"
"64,9","0,0","P","1300","167","2171","100"
"64,9","0,1","P","1300","167","2171","100"
"64,9","0,10","E","1300","233","3029","100"
"64,9","0,11","E","1300","233","3029","100"
"64,9","0,2","P","1300","167","2171","100"
"64,9","0,3","P","1300","167","2171","100"
"64,9","0,4","E","1300","235","3055","100"
"64,9","0,5","E","1300","234","3042","100"
"64,9","0,6","E","1300","233","3029","100"
"64,9","0,7","E","1300","232","3016","100"
"64,9","0,8","E","1300","232","3016","100"
"64,9","0,9","E","1300","233","3029","100"
"66,2","0,0","P","1300","156","2028","100"
"66,2","0,1","P","1300","155","2015","100"
"66,2","0,10","E","1300","229","2977","100"
"66,2","0,11","E","1300","229","2977","100"
"66,2","0,2","P","1300","159","2067","100"
"66,2","0,3","P","1300","159","2067","100"
"66,2","0,4","E","1300","230","2990","100"
"66,2","0,5","E","1300","230","2990","100"
"66,2","0,6","E","1300","230","2990","100"
"66,2","0,7","E","1300","230","2990","100"
"66,2","0,8","E","1300","229","2977","100"
"66,2","0,9","E","1300","229","2977","100"
"67,4","0,0","P","1300","159","2067","100"
"67,4","0,1","P","1300","159","2067","100"
"67,4","0,10","E","1300","232","3016","100"
"67,4","0,11","E","1300","232","3016","100"
"67,4","0,2","P","1300","159","2067","100"
"67,4","0,3","P","1300","159","2067","100"
"67,4","0,4","E","1300","232","3016","100"
"67,4","0,5","E","1300","232","3016","100"
"67,4","0,6","E","1300","232","3016","100"
"67,4","0,7","E","1300","232","3016","100"
"67,4","0,8","E","1300","232","3016","100"
"67,4","0,9","E","1300","232","3016","100"
"68,7","0,0","P","1300","175","2275","100"
"68,7","0,1","P","1300","175","2275","100"
"68,7","0,10","E","1300","246","3198","100"
"68,7","0,11","E","1300","246","3198","100"
"68,7","0,2","P","1300","175","2275","100"
"68,7","0,3","P","1300","175","2275","100"
"68,7","0,4","E","1300","245","3185","100"
"68,7","0,5","E","1300","245","3185","100"
"68,7","0,6","E","1300","245","3185","100"
"68,7","0,7","E","1300","245","3185","100"
"68,7","0,8","E","1300","246","3198","100"
"68,7","0,9","E","1300","246","3198","100"
"70","0,0","P","1300","167","2171","100"
